"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",58.83437,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",59.84796,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",60.58512,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",64.93896,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",70.02995,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",71.61945,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",73.80788,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",75.69685,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",77.90832,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",80.00461,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",81.34071,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",84.03593,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",87.99815,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",89.84105,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",91.79913,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.81271,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.18544,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.65031,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.4879,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.3308,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.5883,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.6522,,
"AUS","Australia","CP040300","CPI: 04.3 - CPI Maintenance & repairs of the dwellings","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.7254,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",21.45861,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",24.00261,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",26.15434,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",28.04081,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",30.11959,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",32.9304,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",35.78165,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",39.3787,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",42.8104,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",45.38987,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",47.09996,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",47.68876,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",48.05654,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",48.54858,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",49.23031,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",50.54985,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",51.88047,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",53.31805,"B","Break"
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",55.33868,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",59.19275,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",61.91072,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",63.7301,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",66.1735,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",68.78183,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",71.34391,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",73.46644,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",76.32819,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",80.73766,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",83.9615,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.05434,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",89.75077,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",91.65749,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.56132,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.55553,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.6709,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.4226,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.4871,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.6321,,
"AUS","Australia","CPGRHO01","CPI: Housing","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",108.6057,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",10.85336,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",10.85336,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",12.26181,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",13.62883,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",14.83016,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",16.32146,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",17.97846,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",20.13256,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",22.61806,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",25.76636,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",28.41756,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",30.65452,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",31.98012,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",33.14002,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",34.54847,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",36.53687,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",38.93952,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",41.2179,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",42.99917,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",45.29826,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",47.30737,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",49.60646,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",51.9884,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",56.02734,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",59.52776,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",62.69677,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",65.30654,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",68.24772,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",71.87241,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",75.9942,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",80.42668,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",85.29412,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",90.16156,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",94.82187,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.314,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.6487,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",109.5485,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.6553,,
"AUS","Australia","CP100000","CPI: 10 - Education","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",113.9809,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",12.48881,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",14.07789,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",16.87556,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",18.03939,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",18.80036,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",20.68039,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",22.82901,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",26.61146,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",29.72247,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",29.23008,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",31.02059,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",34.0197,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",37.44405,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",40.71173,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",44.8299,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",49.10474,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",50.44763,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",49.97762,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",50.08953,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",50.94002,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",54.38675,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",55.72963,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",55.23724,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",55.84154,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",56.42345,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",59.33303,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",62.08595,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",64.99552,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",67.32319,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",69.58371,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",71.82185,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",74.23904,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",76.79051,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",80.75201,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",82.18443,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",84.82542,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",87.95882,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",91.13697,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.51656,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.38138,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.8353,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.6034,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.4387,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.0949,,
"AUS","Australia","CPGRSE01","CPI: Services","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.0501,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1972","1972","IDX","Index","0","Units","2015_100","2015=100",6.658868,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1973","1973","IDX","Index","0","Units","2015_100","2015=100",6.909428,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1974","1974","IDX","Index","0","Units","2015_100","2015=100",7.819644,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",9.338412,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",10.16329,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",10.90082,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",12.07235,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",15.36079,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",18.35554,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",21.21791,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",23.98054,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",27.06245,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",29.07575,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",31.81925,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",32.17237,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",33.97801,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",33.973,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",35.40401,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",40.50956,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",41.00872,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",42.14265,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",42.77553,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",42.91084,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",44.16294,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",45.0238,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",45.80969,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",44.23375,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",44.99594,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",52.33768,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",53.6711,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",54.17014,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",56.91072,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",60.47363,,
