"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","RHP","Real house price indices, s.a.","2003","2003","IDX","Index","0","Units",,,69.7528355312265,,
"AUS","Australia","RHP","Real house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,64.9297285973175,,
"AUS","Australia","RHP","Real house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,68.1972701139191,,
"AUS","Australia","RHP","Real house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,71.9580998556745,,
"AUS","Australia","RHP","Real house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,73.9262435579952,,
"AUS","Australia","RHP","Real house price indices, s.a.","2004","2004","IDX","Index","0","Units",,,73.025482277055,,
"AUS","Australia","RHP","Real house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,74.0048777684796,,
"AUS","Australia","RHP","Real house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,72.7198037974929,,
"AUS","Australia","RHP","Real house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,72.472709337448,,
"AUS","Australia","RHP","Real house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,72.9045382047997,,
"AUS","Australia","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,72.7895147131253,,
"AUS","Australia","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,73.2099537420049,,
"AUS","Australia","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,72.9546784551475,,
"AUS","Australia","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,72.2552839884982,,
"AUS","Australia","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,72.7381426668506,,
"AUS","Australia","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,75.1013986064738,,
"AUS","Australia","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,73.4327129824281,,
"AUS","Australia","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,74.8376906892249,,
"AUS","Australia","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,75.764793980212,,
"AUS","Australia","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,76.37039677403,,
"AUS","Australia","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,80.4922396220262,,
"AUS","Australia","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,77.1161163384985,,
"AUS","Australia","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,79.1400522458451,,
"AUS","Australia","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,81.877664664016,,
"AUS","Australia","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,83.8351252397453,,
"AUS","Australia","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,81.124384248184,,
"AUS","Australia","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,84.0393587669527,,
"AUS","Australia","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,82.2292231526134,,
"AUS","Australia","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,80.1451096288969,,
"AUS","Australia","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,78.0838454442732,,
"AUS","Australia","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,82.2489402481737,,
"AUS","Australia","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,77.8311649729882,,
"AUS","Australia","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,80.3288252202238,,
"AUS","Australia","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,83.6841672890524,,
"AUS","Australia","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,87.1516035104305,,
"AUS","Australia","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,89.8868132535844,,
"AUS","Australia","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,89.6399746685332,,
"AUS","Australia","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,90.4647303249881,,
"AUS","Australia","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,89.8557531785084,,
"AUS","Australia","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,89.586794842308,,
"AUS","Australia","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,85.8962434344162,,
"AUS","Australia","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,88.176279980222,,
"AUS","Australia","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,86.578864501634,,
"AUS","Australia","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,85.2153506608109,,
"AUS","Australia","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,83.6144785949982,,
"AUS","Australia","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,83.6014427784752,,
"AUS","Australia","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,84.1955366073194,,
"AUS","Australia","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,83.3375375639154,,
"AUS","Australia","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,83.0440897736012,,
"AUS","Australia","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,83.8286071690649,,
"AUS","Australia","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,87.0277892430979,,
"AUS","Australia","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,84.482437146346,,
"AUS","Australia","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,85.8035396635749,,
"AUS","Australia","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,87.7547192620056,,
"AUS","Australia","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,90.070460900465,,
"AUS","Australia","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,93.0925181296509,,
"AUS","Australia","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,91.4110659815642,,
"AUS","Australia","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,92.3046147512089,,
"AUS","Australia","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,93.8424296149027,,
"AUS","Australia","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,94.8119621709279,,
"AUS","Australia","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"AUS","Australia","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,96.5391011196361,,
"AUS","Australia","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.9553514831986,,
"AUS","Australia","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,102.183380782731,,
"AUS","Australia","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.322166614434,,
"AUS","Australia","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,104.523129132609,,
"AUS","Australia","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.941295748869,,
"AUS","Australia","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.162723137539,,
"AUS","Australia","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,104.804182359448,,
"AUS","Australia","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,108.184315284579,,
"AUS","Australia","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,111.818604504067,,
"AUS","Australia","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,110.883828979473,,
"AUS","Australia","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,112.277596441581,,
"AUS","Australia","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,112.204328435729,,
"AUS","Australia","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,111.908664159486,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,108.412755716611,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,111.268357526502,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.10459312665,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.056179470794,,
"AUS","Australia","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.221892742498,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,102.183519472173,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,101.446776567152,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,100.203815228009,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,102.145987055491,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,104.937499038041,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,106.788365297743,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.59720039218,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.116906150431,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1970","1970","1","RATIOS","0","Units",,,75.0014502746313,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1970-Q1","Q1-1970","1","RATIOS","0","Units",,,73.5658862596293,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1970-Q2","Q2-1970","1","RATIOS","0","Units",,,73.8487323941287,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1970-Q3","Q3-1970","1","RATIOS","0","Units",,,77.8453754915065,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1970-Q4","Q4-1970","1","RATIOS","0","Units",,,74.7458069532608,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1971","1971","1","RATIOS","0","Units",,,76.9501899282807,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1971-Q1","Q1-1971","1","RATIOS","0","Units",,,75.6452169903572,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1971-Q2","Q2-1971","1","RATIOS","0","Units",,,76.0705815870847,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1971-Q3","Q3-1971","1","RATIOS","0","Units",,,77.2331906509173,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1971-Q4","Q4-1971","1","RATIOS","0","Units",,,78.8517704847634,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1972","1972","1","RATIOS","0","Units",,,78.2949494135676,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1972-Q1","Q1-1972","1","RATIOS","0","Units",,,79.565737934031,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1972-Q2","Q2-1972","1","RATIOS","0","Units",,,77.4255149048047,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1972-Q3","Q3-1972","1","RATIOS","0","Units",,,77.916258768209,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1972-Q4","Q4-1972","1","RATIOS","0","Units",,,78.2722860472258,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1973","1973","1","RATIOS","0","Units",,,81.0785442242852,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1973-Q1","Q1-1973","1","RATIOS","0","Units",,,78.0717005623102,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1973-Q2","Q2-1973","1","RATIOS","0","Units",,,80.171957997371,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1973-Q3","Q3-1973","1","RATIOS","0","Units",,,81.2215350219569,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1973-Q4","Q4-1973","1","RATIOS","0","Units",,,84.8489833155028,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1974","1974","1","RATIOS","0","Units",,,82.2855973407245,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1974-Q1","Q1-1974","1","RATIOS","0","Units",,,86.4257440577163,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1974-Q2","Q2-1974","1","RATIOS","0","Units",,,82.5953014784506,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1974-Q3","Q3-1974","1","RATIOS","0","Units",,,81.9930079604387,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1974-Q4","Q4-1974","1","RATIOS","0","Units",,,78.1283358662923,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1975","1975","1","RATIOS","0","Units",,,76.5071515294362,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1975-Q1","Q1-1975","1","RATIOS","0","Units",,,74.909062579695,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1975-Q2","Q2-1975","1","RATIOS","0","Units",,,76.5251195899562,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1975-Q3","Q3-1975","1","RATIOS","0","Units",,,77.4001858680461,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1975-Q4","Q4-1975","1","RATIOS","0","Units",,,77.1942380800473,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1976","1976","1","RATIOS","0","Units",,,76.0911735881298,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1976-Q1","Q1-1976","1","RATIOS","0","Units",,,78.4676170878176,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1976-Q2","Q2-1976","1","RATIOS","0","Units",,,78.0963113811729,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1976-Q3","Q3-1976","1","RATIOS","0","Units",,,73.4473575807257,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1976-Q4","Q4-1976","1","RATIOS","0","Units",,,74.3534083028029,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1977","1977","1","RATIOS","0","Units",,,74.575048181052,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1977-Q1","Q1-1977","1","RATIOS","0","Units",,,74.3438930854942,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1977-Q2","Q2-1977","1","RATIOS","0","Units",,,74.3193921702519,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1977-Q3","Q3-1977","1","RATIOS","0","Units",,,75.2433716677257,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1977-Q4","Q4-1977","1","RATIOS","0","Units",,,74.3935358007359,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1978","1978","1","RATIOS","0","Units",,,71.0751055317979,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1978-Q1","Q1-1978","1","RATIOS","0","Units",,,73.1211192265297,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1978-Q2","Q2-1978","1","RATIOS","0","Units",,,71.8621018806419,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1978-Q3","Q3-1978","1","RATIOS","0","Units",,,69.8212463355935,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1978-Q4","Q4-1978","1","RATIOS","0","Units",,,69.4959546844265,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1979","1979","1","RATIOS","0","Units",,,71.8443493557834,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1979-Q1","Q1-1979","1","RATIOS","0","Units",,,69.3809887491495,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1979-Q2","Q2-1979","1","RATIOS","0","Units",,,71.6658154904354,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1979-Q3","Q3-1979","1","RATIOS","0","Units",,,73.1423310344068,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1979-Q4","Q4-1979","1","RATIOS","0","Units",,,73.1882621491418,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1980","1980","1","RATIOS","0","Units",,,73.0528803282059,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1980-Q1","Q1-1980","1","RATIOS","0","Units",,,71.9332529910238,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1980-Q2","Q2-1980","1","RATIOS","0","Units",,,71.9228875845676,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1980-Q3","Q3-1980","1","RATIOS","0","Units",,,74.0352996828251,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1980-Q4","Q4-1980","1","RATIOS","0","Units",,,74.320081054407,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1981","1981","1","RATIOS","0","Units",,,75.3262129596072,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1981-Q1","Q1-1981","1","RATIOS","0","Units",,,76.9164027301261,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1981-Q2","Q2-1981","1","RATIOS","0","Units",,,75.5066127704137,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1981-Q3","Q3-1981","1","RATIOS","0","Units",,,73.9263440212714,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1981-Q4","Q4-1981","1","RATIOS","0","Units",,,74.9554923166177,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1982","1982","1","RATIOS","0","Units",,,70.5043032397348,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1982-Q1","Q1-1982","1","RATIOS","0","Units",,,72.3284130219341,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1982-Q2","Q2-1982","1","RATIOS","0","Units",,,70.7514974327608,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1982-Q3","Q3-1982","1","RATIOS","0","Units",,,70.3862006542108,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1982-Q4","Q4-1982","1","RATIOS","0","Units",,,68.5511018500333,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1983","1983","1","RATIOS","0","Units",,,69.002580071118,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1983-Q1","Q1-1983","1","RATIOS","0","Units",,,68.189959029327,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1983-Q2","Q2-1983","1","RATIOS","0","Units",,,71.3718258177063,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1983-Q3","Q3-1983","1","RATIOS","0","Units",,,66.7229875247371,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1983-Q4","Q4-1983","1","RATIOS","0","Units",,,69.7255479127016,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1984","1984","1","RATIOS","0","Units",,,70.6042193096868,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1984-Q1","Q1-1984","1","RATIOS","0","Units",,,69.4103151744574,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1984-Q2","Q2-1984","1","RATIOS","0","Units",,,69.0478678250248,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1984-Q3","Q3-1984","1","RATIOS","0","Units",,,72.9023953499388,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1984-Q4","Q4-1984","1","RATIOS","0","Units",,,71.0562988893263,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1985","1985","1","RATIOS","0","Units",,,72.8818453750046,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1985-Q1","Q1-1985","1","RATIOS","0","Units",,,72.3634039138781,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1985-Q2","Q2-1985","1","RATIOS","0","Units",,,72.6315515629917,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1985-Q3","Q3-1985","1","RATIOS","0","Units",,,74.0634139568723,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1985-Q4","Q4-1985","1","RATIOS","0","Units",,,72.4690120662762,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1986","1986","1","RATIOS","0","Units",,,72.7950537164114,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1986-Q1","Q1-1986","1","RATIOS","0","Units",,,72.2519272585062,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1986-Q2","Q2-1986","1","RATIOS","0","Units",,,73.7852252560543,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1986-Q3","Q3-1986","1","RATIOS","0","Units",,,73.4060724159849,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1986-Q4","Q4-1986","1","RATIOS","0","Units",,,71.7369899351004,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1987","1987","1","RATIOS","0","Units",,,72.4039804546174,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1987-Q1","Q1-1987","1","RATIOS","0","Units",,,72.5868840693922,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1987-Q2","Q2-1987","1","RATIOS","0","Units",,,71.6684933369009,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1987-Q3","Q3-1987","1","RATIOS","0","Units",,,71.066234930009,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1987-Q4","Q4-1987","1","RATIOS","0","Units",,,74.2943094821676,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1988","1988","1","RATIOS","0","Units",,,81.2348200937468,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1988-Q1","Q1-1988","1","RATIOS","0","Units",,,74.5630176238557,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1988-Q2","Q2-1988","1","RATIOS","0","Units",,,77.2391064664049,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1988-Q3","Q3-1988","1","RATIOS","0","Units",,,84.5645318185778,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1988-Q4","Q4-1988","1","RATIOS","0","Units",,,88.5726244661489,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1989","1989","1","RATIOS","0","Units",,,91.5027638236297,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1989-Q1","Q1-1989","1","RATIOS","0","Units",,,92.6462134027321,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1989-Q2","Q2-1989","1","RATIOS","0","Units",,,92.2676724511926,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1989-Q3","Q3-1989","1","RATIOS","0","Units",,,93.3533402256325,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1989-Q4","Q4-1989","1","RATIOS","0","Units",,,87.7438292149618,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1990","1990","1","RATIOS","0","Units",,,86.2307672998593,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1990-Q1","Q1-1990","1","RATIOS","0","Units",,,86.8528452422542,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1990-Q2","Q2-1990","1","RATIOS","0","Units",,,87.4165520930884,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1990-Q3","Q3-1990","1","RATIOS","0","Units",,,86.4550076199295,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1990-Q4","Q4-1990","1","RATIOS","0","Units",,,84.1986642441651,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1991","1991","1","RATIOS","0","Units",,,87.6159068275155,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1991-Q1","Q1-1991","1","RATIOS","0","Units",,,86.3470386056574,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1991-Q2","Q2-1991","1","RATIOS","0","Units",,,86.5728633548223,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1991-Q3","Q3-1991","1","RATIOS","0","Units",,,88.7322582881411,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1991-Q4","Q4-1991","1","RATIOS","0","Units",,,88.8114670614411,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1992","1992","1","RATIOS","0","Units",,,86.5648893608067,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1992-Q1","Q1-1992","1","RATIOS","0","Units",,,86.8175942220692,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1992-Q2","Q2-1992","1","RATIOS","0","Units",,,87.1521402471598,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1992-Q3","Q3-1992","1","RATIOS","0","Units",,,85.7369981797826,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1992-Q4","Q4-1992","1","RATIOS","0","Units",,,86.5528247942152,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1993","1993","1","RATIOS","0","Units",,,86.8071922226494,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1993-Q1","Q1-1993","1","RATIOS","0","Units",,,86.9431183151997,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1993-Q2","Q2-1993","1","RATIOS","0","Units",,,86.1590262699039,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1993-Q3","Q3-1993","1","RATIOS","0","Units",,,87.207275518398,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1993-Q4","Q4-1993","1","RATIOS","0","Units",,,86.9193487870961,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1994","1994","1","RATIOS","0","Units",,,85.836420016699,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1994-Q1","Q1-1994","1","RATIOS","0","Units",,,86.2160253050024,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1994-Q2","Q2-1994","1","RATIOS","0","Units",,,85.1541091103846,,
